model,index,N,z,k,delta_k,delta_log_Mhol2,delta_log_s,log_R,delta_log_R,mass_delta_g_inverse2,anomaly_delta_g_inverse2,physical_uv_delta_f,matched_delta_g_inverse2,holomorphic_uv_delta_alpha,physical_uv_delta_alpha,split_delta_alpha,taylor_delta_alpha,shape_chi,shape_time,shape_matched,kahler_delta_g_inverse2,kahler_wrong_boundary_delta_g_inverse2,kahler_negative_control_shift,kahler_mass_invariance_error,kahler_negative_control_residual,konishi_delta_g_inverse2,konishi_wrong_boundary_delta_g_inverse2,konishi_negative_control_shift,konishi_mass_invariance_error,konishi_negative_control_residual,high_low_identity_residual,scalar_min_over_s
canonical,197,-1.3314850423444966,2.7866625684337736,0.955607618668092963003405975069,-0.0305289032612194924121774142227,0.0155312106764302813460003831775,-0.0149976925847892110661770310452,5.45126381296388463249097456528e-91,5.38326175813563053142400369341e-91,0.000189947995574344387821955768493,-0.000386653076716148084912356488086,0.000386653076716148084912356488086,-0.000196705081141803697090400719593,0.000018038424622000425468830542242,-0.000017418162741126369009935890602,1.04206636021561429758129085276e-94,0.0000181792344931896479468608496851,0.77863029273268712590539566303,0.786493067075264561682131620358,0.78033529195239201360388490619,-0.000196705081141803697090400719593,0.000189947995574344387821955768493,0.000386653076716148084912356488086,1.75835222380487778998233663896e-180,-1.93805567276584479585889419295e-181,-0.000196705081141803697090400719593,-0.00241658190117835531949811142662,-0.00221987682003655162240771070702,1.75835222380487778998233663896e-180,-1.87804301987509914644249856221e-181,-1.94835196125200213767053069823e-181,1.0
canonical,198,-1.3298750241554465,2.7805708780048817,0.955656305727853136403839994921,-0.0304802162014593190117433943704,0.0155058488642265491067555522342,-0.0149743673372327699049878421362,5.41299084811021530659266585839e-91,5.34498879328196120552569498653e-91,0.000189652577862948242165035328792,-0.000386036447900777334577154942156,0.000386036447900777334577154942156,-0.000196383870037829092412119613364,0.0000180089681046614450819232711886,-0.0000173910735145722514782802826502,1.03465759967201072822179937152e-94,0.0000181493172802487038351521642125,0.777348939246212192283829184109,0.785419983376002276975452751955,0.779061014373318988079371567488,-0.000196383870037829092412119613364,0.000189652577862948242165035328792,0.000386036447900777334577154942156,-3.16496017850812787809264241314e-180,-1.5073766343734348412235843723e-181,-0.000196383870037829092412119613364,-0.00241269245488819504437432592457,-0.0022163085848503659519622063112,-3.16496017850812787809264241314e-180,-1.92981864197691892240958498873e-181,-1.50472901733413723904344927094e-181,1.0
canonical,199,-1.3282650059663963,2.774488987417304,0.955705025364922387962219193598,-0.0304314965643900674533641956931,0.0154804720248721878659069478982,-0.0149510245395178795874572477949,5.37496219922074927709453038955e-91,5.30696014439249517602755951768e-91,0.00018935693787619869912117365555,-0.000385419406488967124087130987459,0.000385419406488967124087130987459,-0.000196062468612768424965957331909,0.000017979494135751221478423766154,-0.0000173639639043334704249277789936,1.02729613348917981705931120634e-94,0.0000181193831022436193213241441496,0.776066859069729014643599020197,0.784347023190719322835861998241,0.7777859818460048343243007751,-0.000196062468612768424965957331909,0.00018935693787619869912117365555,0.000385419406488967124087130987459,4.5715024338319124259584382597e-180,-2.02807465210196326998348763908e-181,-0.000196062468612768424965957331909,-0.00240880052169644974563269452026,-0.00221273805308368132066673718835,4.5715024338319124259584382597e-180,-1.9580598903960933456643594032e-181,-2.02925137078609553761910323968e-181,1.0
canonical,200,-1.3266549877773461,2.7684168809058125,0.955753777121497673404606752726,-0.0303827448078147820109766365655,0.0154550804004649783719391976553,-0.0149276644073498036390374389102,5.33717684924225257024775389199e-91,5.26917479441399846918078302013e-91,0.000189061078346034835975521355321,-0.000384801958278860743554889839511,0.000384801958278860743554889839511,-0.00019574087993282590757936848419,0.0000179500029964576540945227745427,-0.0000173368341609202163941797921588,1.01998176478378070542720182212e-94,0.0000180894322460720226010924499606,0.774784064490927207252026896867,0.783274186804990346824247005403,0.776510206534529631283305830238,-0.00019574087993282590757936848419,0.000189061078346034835975521355321,0.000384801958278860743554889839511,-2.98898945965495501967337779607e-180,-5.07165752861007350950323859844e-182,-0.00019574087993282590757936848419,-0.0024049061383948091239750238797,-0.00220916525846198321639565539551,-2.98898945965495501967337779607e-180,-3.01239983137860514717593754339e-182,-5.17167861676131625853056464969e-182,1.0
canonical,201,-1.325044969588296,2.7623545427305407,0.955802560540800372991564370691,-0.0303339613885120824240190186006,0.0154296742324977973203985044372,-0.0149042871560142851036205141634,5.29963377665106598835402568004e-91,5.23163172182281188728705480818e-91,0.000188765001999082441043995024757,-0.000384184109055626994794581638511,0.000384184109055626994794581638511,-0.000195419107056544553750586613753,0.0000179204949672660111815557858254,-0.0000173096845343555135468267782637,1.01271429580712776057489133409e-94,0.000018059464997889694171378421898,0.77350056776572593108218683253,0.782201474505638408376118602796,0.775233700572577903840264212918,-0.000195419107056544553750586613753,0.000188765001999082441043995024757,0.000384184109055626994794581638511,-5.27456397549502287932606537863e-181,-1.89687051882121542861234817185e-181,-0.000195419107056544553750586613753,-0.00240100934168889934887145863595,-0.00220559023463235479512087202219,7.03275196732669717243475383817e-180,-3.66194854501961688203574907618e-181,-1.90422501059704210133494567562e-181,1.0
canonical,202,-1.3234349513992458,2.7563019571769436,0.955851375167086171099504488361,-0.0302851467622262843160789009302,0.0154042537618535783529065331823,-0.0148808930003727059631723677479,5.26233195561485319298241423693e-91,5.19432990078659909191544336507e-91,0.00018846871155659270700675095598,-0.000383565864591335064962339164605,0.000383565864591335064962339164605,-0.000195097153034742357955588208625,0.0000178909703279530773634656208592,-0.0000172825152741695979251912162026,1.00549352797650162148489399385e-94,0.0000180294816431046741067165789109,0.772216381118021503077433226594,0.781128886580739405324332612357,0.773956476063185448411343273083,-0.000195097153034742357955588208625,0.00018846871155659270700675095598,0.000383565864591335064962339164605,0.0,-6.97794179690434707920051157512e-182,-0.000195097153034742357955588208625,-0.00239711016819749985846358480081,-0.00220201301516275750050799659218,0.0,-3.76549978922325643396992192924e-182,-7.06913749492459782096072062184e-182,1.0
canonical,203,-1.3218249332101957,2.750259108555756,0.955900220545657289216399560059,-0.0302363013836551661991838292323,0.0153788192287990521204683632265,-0.0148574821548561140787154660057,5.22527035615074170132327502451e-91,5.15726830132248760025630415264e-91,0.000188172209734366581231986310336,-0.000382947230644799593855683466116,0.000382947230644799593855683466116,-0.00019477502091043301262369715578,0.000017861429357579883140997323391,-0.0000172553266293929804884607624343,9.98319261905761985918374467537e-95,0.0000179994824663699310536020844149,0.770931516739373403634313113995,0.780056423319626054016628021109,0.772678545078424814100610769238,-0.00019477502091043301262369715578,0.000188172209734366581231986310336,0.000382947230644799593855683466116,-1.75810570176648865015784237459e-181,-1.46324968371847480488799934969e-181,-0.00019477502091043301262369715578,-0.00239320865445157245012398164694,-0.00219843363354113943750028449116,-1.75810570176648865015784237459e-181,-1.01197806835375016662941651848e-181,-1.4691332771391361430660773527e-181,1.0
canonical,204,-1.3202149150211455,2.744225981202953,0.955949096222870574010533132242,-0.0301874257064418814050502570495,0.015353370872980649454619153934,-0.0148340548334612319504311031155,5.18844794428482577036218730904e-91,5.12044588945657166929521643718e-91,0.00018787549924270421613210912129,-0.000382328212961478237326118872467,0.000382328212961478237326118872467,-0.000194452713718774021194009751178,0.0000178318723344869467444806596707,-0.00001722811884855181176893014846,9.91191297436224017100923032138e-95,0.000017969467751578584408293543009,0.769645986788799636713842472057,0.778984085012892954308346757896,0.771399919659199467086563825377,-0.000194452713718774021194009751178,0.00018787549924270421613210912129,0.000382328212961478237326118872467,1.58225806308746002748255057335e-180,-1.29497891188756053299496846348e-181,-0.000194452713718774021194009751178,-0.00238930483689362173064752115879,-0.00219485212317484770945351140761,1.58225806308746002748255057335e-180,-1.81685364830022122939048733086e-181,-1.3049810207026848078977010686e-181,1.0
canonical,205,-1.3186048968320954,2.7382025594797077,0.955998001746149321396123425499,-0.0301385201831631340194599637923,0.0153279089334184635462484538891,-0.0148106112497446704732115099032,5.15186368220700362929116878268e-91,5.08386162737874952822419791082e-91,0.000187578582786331685521700264356,-0.000381708817273321913738577243606,0.000381708817273321913738577243606,-0.00019413023448699022821687697925,0.0000178022995362872616225669356882,-0.0000172008921796611618611630017243,9.84109433666631578203301236717e-95,0.0000179394377818568388786323682523,0.768359803392474111214713681421,0.777911871952400742150753086246,0.770120611814940432089521757406,-0.00019413023448699022821687697925,0.000187578582786331685521700264356,0.000381708817273321913738577243606,1.93382562966132128085224800094e-180,-1.35793336148863685150040309573e-181,-0.00019413023448699022821687697925,-0.00238539875187675741629189044104,-0.00219126851738976718807501346179,1.93382562966132128085224800094e-180,-1.78861239988104680613571291639e-181,-1.36999472800099259476546300191e-181,1.0
canonical,206,-1.3169948786430452,2.7321888277723536,0.956046936663991785055429972392,-0.0300895852653206703601534168993,0.015302433648501943024196766572,-0.0147871516168187273359566503272,5.11551652842651056832799054137e-91,5.0475144735982564672610196695e-91,0.000187281463064347770722958324748,-0.000381089049298667042280056527108,0.000381089049298667042280056527108,-0.00019380758623431927155709820236,0.000017772711239861294290647230386,-0.0000171736468702201407648894877248,9.77073468983265158364280144338e-95,0.0000179093928395589623206037430004,0.767072978643511535604372352285,0.776839784431280083767846348658,0.768840633523389901223466304899,-0.00019380758623431927155709820236,0.000187281463064347770722958324748,0.000381089049298667042280056527108,-3.51596411518917669810304790656e-180,-1.18907423031565644578956440922e-181,-0.00019380758623431927155709820236,-0.00238149043566402172576056714767,-0.00218768284942970245420346894531,-3.51596411518917669810304790656e-180,-1.29909742728202346971962306559e-181,-1.20084141715697912214572041525e-181,1.0
canonical,207,-1.315384860453995,2.7261847704923405,0.956095900525982314943894665793,-0.0300406214033301404716887234985,0.0152769452559842201378081561253,-0.0147636761473459203338805673733,5.0794054379236589552210398864e-91,5.01140338309540485415406901453e-91,0.000186984142770154724157234092933,-0.000380468914742094472144008597916,0.000380468914742094472144008597916,-0.000193484771971939747986774504983,0.0000177431077213503969231259977606,-0.0000171463831672055494908318739812,9.70083201089315537903354930851e-95,0.0000178793332062606555124406599339,0.765785524601683439074694167199,0.775767822743937424094604412191,0.767559996730316265278478639816,-0.000193484771971939747986774504983,0.000186984142770154724157234092933,0.000380468914742094472144008597916,-2.46111710407481472336628383605e-180,-1.59798397305161944916598561872e-181,-0.000193484771971939747986774504983,-0.00237757992442750697632653412393,-0.00218409515245556722833975961895,-2.46111710407481472336628383605e-180,-2.22164487564172129604225393825e-181,-1.60680936318261145643310262324e-181,1.0
canonical,208,-1.3137748422649447,2.7201903720761957,0.956144892882800701104688520644,-0.029991629046511754310894868647,0.0152514439929773777899088330116,-0.0147401850535343765209860356354,5.0435293623011144180442381687e-91,4.97552730747286031697726729684e-91,0.000186686624591399872278922746575,-0.000379848419294311141736637708907,0.000379848419294311141736637708907,-0.000193161794702911269457714962332,0.0000177134892561513103785577323169,-0.0000171191013170665251100098370617,9.63138427034167656153680583157e-95,0.0000178492591627535309592602907471,0.764497453293181692292279231688,0.77469598718605832435884269118,0.766278713349276316708266143789,-0.000193161794702911269457714962332,0.000186686624591399872278922746575,0.000379848419294311141736637708907,3.51579898631585335286250342035e-181,-3.82433572342986981575070195938e-182,-0.000193161794702911269457714962332,-0.00237366725424761678817428201194,-0.00218050545954470551871656704961,3.51579898631585335286250342035e-181,-8.37823703102174556558307629256e-182,-3.85963728395383784481916997747e-182,1.0
canonical,209,-1.3121648240758945,2.7142056169854865,0.956193913286231935089838735872,-0.0299426086430805203257446534195,0.0152259300959475035041902062896,-0.01471667854713301682155444713,5.00788724993304354049605598364e-91,4.93988519510478943942908511177e-91,0.000186388911209914627967521040189,-0.000379227568632026448834072336442,0.000379227568632026448834072336442,-0.000192838657422111820866551296253,0.0000176838561189104197633883856596,-0.0000170918015657189482520158130762,9.562389432422724436732276379e-95,0.0000178191709890393421046577945269,0.763208776710371337909757561401,0.773624278054612477075494723083,0.764996795261366747533173492649,-0.000192838657422111820866551296253,0.000186388911209914627967521040189,0.000379227568632026448834072336442,4.21885961176296678136524875174e-180,-2.26047659221808612801756875815e-181,-0.000192838657422111820866551296253,-0.00236975246111229419387942754216,-0.00217691380369018237301287624591,4.21885961176296678136524875174e-180,-2.35343736826453527123120120577e-181,-1.06846056519209901313896534742e-181,1.0
